,Classification as urban/semi-urban/rural_one-hot,log_Population,water_source_category_one-hot,log_angle,#status_id_one-hot,log_days_passed,#adm2_one-hot,log_dist,#pay_one-hot,water_tech_category_one-hot,Water demand (lpcd)_one-hot
578,1,17.471317988848764,0,9.966563230542224,0,11.379919817646538,1,9.976929254571179,0,0,1
579,1,17.88128725917145,0,9.966413514844355,0,11.374496145691516,7,9.975972588418507,0,2,1
580,0,20.055108963112,0,9.966452082643896,0,11.379378367071261,3,9.976249898662697,0,0,0
581,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,0,1
582,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.976891711856267,0,0,1
583,1,17.88128725917145,0,9.966400202854006,1,11.375039431346925,7,9.976042027367022,0,0,1
584,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.976880733125553,0,0,1
585,1,19.031364673912268,0,9.966496542463357,1,11.382083590141967,4,9.976677590508494,0,0,1
586,2,16.842816825821775,0,9.966563836068499,0,11.378836713210614,2,9.976608554929266,0,0,2
587,2,16.842816825821775,0,9.966563836068499,1,11.374496145691516,2,9.976675026990707,0,0,2
588,0,20.055108963112,0,9.966445943159192,0,11.382083590141967,3,9.97640108880848,0,0,0
589,1,17.88128725917145,0,9.966399006289896,1,11.390168956200183,7,9.975972588418507,0,0,1
590,1,17.88128725917145,0,9.966398058689439,1,11.38586240064146,7,9.975972588418507,0,0,1
591,0,18.27857650155584,0,9.966484472250132,1,11.389631339260522,8,9.976270529615991,0,0,0
592,1,17.88128725917145,0,9.96639819194476,0,11.38586240064146,7,9.975972588418507,0,0,1
593,0,20.055108963112,0,9.96645234107012,1,11.382624026574916,3,9.976340330610755,0,0,0
594,0,20.055108963112,0,9.966465369968532,0,11.386940245324311,17,9.976367373312788,0,0,0
595,1,19.031364673912268,0,9.966511396275386,0,11.380461065088973,4,9.976732651855208,0,0,1
596,0,20.055108963112,0,9.96645997014852,0,11.389631339260522,17,9.97629428553109,0,0,0
597,0,18.281278059613978,0,9.96647242976986,1,11.382624026574916,18,9.976157020259613,0,0,0
598,0,20.055108963112,0,9.966446573227405,0,11.382624026574916,3,9.976359966610923,0,0,0
599,1,17.471317988848764,0,9.966563661412438,0,11.379919817646538,1,9.976928440946498,0,0,1
600,0,20.055108963112,0,9.966446301890683,0,11.382624026574916,3,9.976294012602393,0,0,0
601,0,18.94423449185459,0,9.966470914404521,0,11.375582512490507,16,9.97628318754058,0,2,0
602,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.9768894198196,0,0,1
603,1,19.031364673912268,0,9.96651031800962,1,11.380461065088973,4,9.97672588538647,0,0,1
604,0,18.281278059613978,0,9.966472019493496,0,11.382624026574916,18,9.976166509376402,0,0,0
605,1,17.88128725917145,0,9.966393891557118,0,11.38586240064146,7,9.975972588418507,0,0,1
606,0,20.055108963112,0,9.966452987050534,1,11.37775279502222,3,9.976338236032802,0,0,0
607,1,17.88128725917145,0,9.966400630391412,1,11.375039431346925,7,9.976043915721151,0,0,1
608,2,16.842816825821775,0,9.966563836068499,0,11.377210530388552,2,9.976609634419145,0,0,2
609,1,19.031364673912268,0,9.966493773140739,0,11.379919817646538,4,9.976655015305022,0,0,1
610,0,20.055108963112,0,9.966452099883766,1,11.381542951184585,3,9.976332097061007,0,0,0
611,1,17.471317988848764,0,9.966552402168514,0,11.381002109550925,1,9.976818858605164,0,0,1
612,1,19.031364673912268,0,9.966485297947719,0,11.379378367071261,4,9.97661297736277,1,0,1
613,1,17.88128725917145,0,9.966416684399732,1,11.374496145691516,7,9.975972588418507,0,0,1
614,1,17.471317988848764,0,9.966563836068499,1,11.380461065088973,1,9.97687667463317,0,0,1
615,1,19.031364673912268,0,9.966488685147946,0,11.382083590141967,4,9.976543601691835,0,0,1
616,0,18.94423449185459,0,9.96646750553099,0,11.38316426063511,16,9.976285455112878,1,0,0
617,0,20.055108963112,0,9.966451109244055,1,11.382624026574916,3,9.976348786787383,0,0,0
618,0,18.62039167379828,0,9.966473321806326,0,11.386940245324311,12,9.976381895621824,0,0,0
619,2,16.842816825821775,1,9.966563836068499,0,11.375582512490507,2,9.97661499311142,0,0,2
620,1,17.471317988848764,0,9.966563836068499,1,11.381002109550925,1,9.976929254571179,0,2,1
621,0,20.055108963112,0,9.966451411554845,0,11.381542951184585,3,9.976413500459863,0,0,0
622,2,16.842816825821775,0,9.966563836068499,0,11.37775279502222,2,9.976589041427024,0,2,2
623,0,18.94423449185459,0,9.966470566873026,1,11.376125389276174,16,9.976293494058938,0,0,0
624,0,19.343907871342576,0,9.966470030118476,0,11.388017285345136,0,9.976438638942158,0,2,0
625,1,17.88128725917145,0,9.966393891557118,1,11.373952655370193,7,9.975972588418507,0,2,1
626,0,20.055108963112,0,9.96644897769803,0,11.382083590141967,3,9.9764548365896,1,0,0
627,0,20.055108963112,0,9.96645256323199,0,11.37775279502222,3,9.976350121534406,0,0,0
628,0,18.27857650155584,0,9.966477133636426,0,11.386940245324311,8,9.976313580852993,1,0,0
629,1,17.471317988848764,0,9.966550946352543,0,11.380461065088973,1,9.976815695878381,0,0,1
630,0,18.70998575359596,0,9.966454350884078,1,11.38316426063511,14,9.976461693971597,0,0,0
631,1,17.471317988848764,0,9.966551730354372,1,11.381002109550925,1,9.976870083046542,0,0,1
632,1,17.471317988848764,0,9.966560957372918,1,11.381002109550925,1,9.976836827214365,0,0,1
633,1,19.031364673912268,0,9.966491254875034,0,11.379919817646538,4,9.976585618917134,0,0,1
634,0,18.814792101059343,0,9.96645186819112,0,11.390706372872774,5,9.976440815721064,0,0,0
635,2,18.257337195723156,0,9.966504346662497,1,11.388017285345136,10,9.976559779503802,0,0,2
636,0,20.055108963112,0,9.96644264092541,1,11.378836713210614,3,9.976355696278617,0,0,0
637,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976717522758662,0,0,2
638,0,19.273083016109847,0,9.966467683057362,0,11.384244122243079,9,9.97634013351713,0,0,0
639,0,18.27857650155584,0,9.966477070855555,0,11.386401423640777,8,9.976314142264238,1,0,0
640,0,20.055108963112,0,9.966449821946703,0,11.37775279502222,3,9.97634129608403,0,0,0
641,2,16.842816825821775,0,9.966563836068499,0,11.37775279502222,2,9.976594357626395,0,0,2
642,0,18.281278059613978,0,9.966467792937546,0,11.382083590141967,18,9.976217215881668,0,0,0
643,0,20.055108963112,0,9.966452953328012,0,11.381542951184585,3,9.976343669503487,0,0,0
644,0,20.055108963112,0,9.966445016417454,0,11.379378367071261,3,9.976464134863072,0,0,0
645,0,20.055108963112,0,9.9664517533463,1,11.381542951184585,3,9.976352686349491,0,0,0
646,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.976710663212874,0,0,2
647,0,19.343907871342576,1,9.96646860093907,0,11.390706372872774,0,9.97642061423261,1,0,0
648,1,19.031364673912268,0,9.966502417825506,0,11.382624026574916,4,9.9764789234446,0,1,1
649,1,19.031364673912268,0,9.966511969269572,0,11.380461065088973,4,9.976724194803994,0,0,1
650,0,18.814792101059343,0,9.96645567230227,0,11.391780606013166,5,9.976431476325065,1,0,0
651,1,17.471317988848764,0,9.966530743745716,1,11.381542951184585,1,9.97674527016925,0,0,1
652,2,17.677726522610563,1,9.966479797038717,0,11.38855550398256,11,9.97626262370381,0,0,2
653,2,16.842816825821775,0,9.966563836068499,1,11.375039431346925,2,9.97668683226008,0,0,2
654,0,19.19059634247564,0,9.966443577860792,1,11.389631339260522,6,9.976045089939197,0,2,0
655,0,19.343907871342576,1,9.966473103904919,0,11.390706372872774,0,9.976438378904769,1,0,0
656,0,20.055108963112,0,9.966452198704044,0,11.381542951184585,3,9.97633346509702,0,0,0
657,0,19.343907871342576,0,9.966465333090001,0,11.390168956200183,0,9.976450171520131,0,2,0
658,0,19.343907871342576,0,9.966467013134201,0,11.389631339260522,0,9.976442080924597,0,0,0
659,1,17.471317988848764,0,9.966563836068499,0,11.382083590141967,1,9.976845118044256,0,0,1
660,0,18.814792101059343,1,9.966452995312158,0,11.381542951184585,5,9.9763423042269,0,0,0
661,0,20.055108963112,0,9.966451724442656,1,11.381542951184585,3,9.976385872196861,0,0,0
662,1,17.88128725917145,0,9.966397433402747,1,11.38586240064146,7,9.975972588418507,0,0,1
663,1,17.88128725917145,0,9.966393891557118,1,11.373952655370193,7,9.975972588418507,0,0,1
664,1,19.031364673912268,0,9.966493868661123,0,11.382083590141967,4,9.976588678974625,0,0,1
665,0,20.055108963112,0,9.966445967028221,0,11.378294855911891,3,9.976283332291102,0,0,0
666,1,17.471317988848764,0,9.966563836068499,0,11.381002109550925,1,9.976929254571179,0,0,1
667,0,18.94423449185459,0,9.966471738984785,1,11.375582512490507,16,9.976307792709028,0,2,0
668,0,20.055108963112,0,9.966454695855854,0,11.380461065088973,3,9.976383774852723,0,0,0
669,0,20.055108963112,0,9.966452370057034,0,11.382624026574916,3,9.976340174616508,1,0,0
670,0,19.19059634247564,0,9.966450404740648,1,11.390168956200183,6,9.976146348448776,0,2,0
671,1,19.031364673912268,0,9.9665027284438,1,11.388017285345136,4,9.976580461132341,0,0,1
672,0,18.814792101059343,0,9.966453038554278,0,11.391780606013166,5,9.976449248945679,1,0,0
673,0,20.055108963112,0,9.966444195262742,0,11.381542951184585,3,9.976378697037779,0,0,0
674,2,16.842816825821775,0,9.966563836068499,1,11.375582512490507,2,9.976720240102347,0,0,2
675,2,16.842816825821775,0,9.966563836068499,0,11.378836713210614,2,9.976605773073704,0,0,2
676,0,20.055108963112,0,9.966459939156982,0,11.389631339260522,17,9.976294481922011,0,0,0
677,0,19.19059634247564,0,9.966443845537226,1,11.385323176175872,6,9.976133173791917,0,0,0
678,1,19.031364673912268,0,9.966493471905125,0,11.379919817646538,4,9.976674347734273,0,1,1
679,2,18.257337195723156,0,9.966488991041935,0,11.386401423640777,10,9.976276177168804,0,0,2
680,1,17.471317988848764,0,9.966553813494734,1,11.381002109550925,1,9.97684680543183,0,0,1
681,0,19.343907871342576,0,9.96647499745308,0,11.389631339260522,0,9.97648567126249,0,0,0
682,1,17.88128725917145,0,9.966393891557118,0,11.373408960228696,7,9.975972588418507,0,2,1
683,1,17.88128725917145,1,9.966398738172087,0,11.37775279502222,7,9.976061271231865,0,2,1
684,1,17.471317988848764,0,9.966563836068499,1,11.379919817646538,1,9.976879378694884,0,2,1
685,0,18.281278059613978,0,9.96648190561396,1,11.382083590141967,18,9.976226901450627,0,0,0
686,2,16.842816825821775,0,9.966538746818141,1,11.376668061857668,2,9.976528960001833,0,0,2
687,1,17.88128725917145,0,9.966400201753329,1,11.375039431346925,7,9.9760428919188,0,0,1
688,0,18.814792101059343,0,9.96645133071534,0,11.390168956200183,5,9.976423293701194,0,0,0
689,0,20.055108963112,0,9.966451722096163,0,11.381542951184585,3,9.976387256970476,0,0,0
690,1,17.88128725917145,0,9.966416705192556,0,11.384783750093353,7,9.975972588418507,0,0,1
691,0,20.055108963112,0,9.966449012104135,0,11.378836713210614,3,9.976468015837122,0,0,0
692,1,17.471317988848764,0,9.966563836068499,1,11.381002109550925,1,9.976929254571179,0,0,1
693,0,19.273083016109847,0,9.966469221354044,0,11.384244122243079,9,9.976348719100294,0,0,0
694,0,19.343907871342576,0,9.966469750728999,0,11.391780606013166,0,9.976468258521296,0,0,0
695,2,16.842816825821775,0,9.966563836068499,0,11.375582512490507,2,9.97671747314303,0,0,2
696,0,18.27857650155584,0,9.966474753594152,0,11.389631339260522,8,9.976315316151737,3,0,0
697,0,19.273083016109847,0,9.966468972054056,0,11.38316426063511,9,9.976339611930399,0,0,0
698,0,18.281278059613978,0,9.966464360579833,0,11.382624026574916,18,9.976205288892247,0,2,0
699,0,20.055108963112,0,9.9664460916932,1,11.378294855911891,3,9.976286433979489,0,0,0
700,1,19.031364673912268,0,9.966490895770766,1,11.380461065088973,4,9.97655476480451,0,0,1
701,1,17.88128725917145,0,9.966417310698258,0,11.382083590141967,7,9.975972588418507,0,0,1
702,1,19.031364673912268,0,9.966487477399692,0,11.384244122243079,4,9.976447485138387,1,0,1
703,1,17.471317988848764,0,9.966563836068499,1,11.382083590141967,1,9.976839045884365,0,0,1
704,2,16.842816825821775,0,9.966563836068499,0,11.378294855911891,2,9.976626799016346,0,0,2
705,1,17.471317988848764,0,9.966560341291453,1,11.379919817646538,1,9.976929254571179,0,0,1
706,0,18.281278059613978,0,9.966467738592536,0,11.382083590141967,18,9.976219193310738,0,0,0
707,1,19.031364673912268,0,9.966505438444347,1,11.381542951184585,4,9.976553624259223,0,0,1
708,1,17.471317988848764,0,9.966562810995187,0,11.379919817646538,1,9.976928090549816,0,0,1
709,1,19.031364673912268,0,9.966500403143355,0,11.379919817646538,4,9.976685505854661,0,0,1
710,2,18.257337195723156,0,9.966457162012595,0,11.392854039872873,10,9.976417080039754,0,0,2
711,0,20.055108963112,0,9.96645228467671,1,11.381542951184585,3,9.976335410824468,0,0,0
712,1,17.471317988848764,0,9.966563836068499,1,11.380461065088973,1,9.976879874216719,0,0,1
713,0,18.814792101059343,0,9.966455519583244,0,11.391780606013166,5,9.976432426483681,1,0,0
714,2,16.842816825821775,0,9.966536481494519,0,11.376668061857668,2,9.976519388338327,0,0,2
715,2,17.677726522610563,1,9.96648340131681,0,11.389631339260522,11,9.97626805363432,0,0,2
716,0,20.055108963112,0,9.966463908643584,0,11.390706372872774,17,9.976333977944154,0,0,0
717,1,19.031364673912268,0,9.966490201423639,0,11.379919817646538,4,9.976577307718559,0,0,1
718,1,17.471317988848764,0,9.966563836068499,0,11.382083590141967,1,9.976839559621098,0,0,1
719,1,17.471317988848764,0,9.966563836068499,0,11.385323176175872,1,9.976845710903723,0,0,1
720,0,19.343907871342576,0,9.966464663502418,0,11.390168956200183,0,9.976460704485815,1,0,0
721,0,18.814792101059343,0,9.96645054056668,0,11.390706372872774,5,9.976436131520755,0,0,0
722,0,20.055108963112,0,9.966445197985433,0,11.378836713210614,3,9.976375360354679,1,0,0
723,0,20.055108963112,0,9.966465122770696,0,11.386940245324311,17,9.97636829953577,1,0,0
724,0,20.055108963112,0,9.96644832493588,1,11.379378367071261,3,9.976222640207851,0,0,0
725,1,17.471317988848764,0,9.966563836068499,1,11.380461065088973,1,9.976876275510227,0,2,1
726,1,17.88128725917145,0,9.96639979321978,1,11.375039431346925,7,9.976047218805435,0,0,1
727,0,20.055108963112,0,9.96645178974801,0,11.381542951184585,3,9.976326815711298,1,0,0
728,0,20.055108963112,0,9.966452640679005,0,11.381542951184585,3,9.976348346581046,0,0,0
729,1,19.031364673912268,0,9.966496238908933,0,11.382083590141967,4,9.976673052325237,0,0,1
730,2,17.677726522610563,1,9.96648077476537,0,11.390168956200183,11,9.976277615083879,0,2,2
731,0,20.055108963112,0,9.966448638256956,0,11.378294855911891,3,9.97633813867297,0,0,0
732,0,20.055108963112,0,9.966447843800797,1,11.382624026574916,3,9.976376965911793,0,0,0
733,2,17.677726522610563,1,9.96648134382333,0,11.390168956200183,11,9.976273301512665,0,0,2
734,0,18.70998575359596,0,9.96644115562279,1,11.389631339260522,14,9.976485321050927,0,0,0
735,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,0,1
736,1,19.031364673912268,0,9.966510360640036,0,11.380461065088973,4,9.976728980562635,0,0,1
737,0,20.055108963112,1,9.966475221502222,0,11.385323176175872,15,9.976215404669102,0,0,0
738,2,16.842816825821775,0,9.966563836068499,0,11.378294855911891,2,9.976620812918041,0,0,2
739,0,18.27857650155584,0,9.966477212714294,0,11.390168956200183,8,9.976319062276959,1,0,0
740,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.97687667463317,0,0,1
741,0,20.055108963112,0,9.966443820052332,0,11.381002109550925,3,9.976447196361132,0,0,0
742,0,18.70998575359596,0,9.966444980591413,1,11.385323176175872,14,9.976477192822022,0,0,0
743,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.976890747338771,0,0,1
744,1,19.031364673912268,0,9.966481125409945,1,11.384783750093353,4,9.976525659780913,0,0,1
745,0,20.055108963112,0,9.96645093900246,0,11.380461065088973,3,9.976414861672076,0,0,0
746,1,17.88128725917145,0,9.966401257031075,0,11.374496145691516,7,9.976037549710341,0,0,1
747,0,18.62039167379828,0,9.966470076221011,1,11.386940245324311,12,9.976361251447853,0,0,0
748,1,19.031364673912268,0,9.966496586521068,1,11.382083590141967,4,9.97668001031986,0,0,1
749,0,20.055108963112,0,9.96645167655517,1,11.379378367071261,3,9.976348198534435,0,0,0
750,1,17.471317988848764,0,9.96654668285681,0,11.380461065088973,1,9.976829045925117,0,0,1
751,1,17.88128725917145,0,9.966400590961696,1,11.375039431346925,7,9.97604372280393,0,0,1
752,0,19.343907871342576,0,9.96647029996063,0,11.388017285345136,0,9.9764572847156,0,0,0
753,0,20.055108963112,0,9.966452285256327,0,11.381542951184585,3,9.976335407491723,0,0,0
754,0,20.055108963112,0,9.96644181806071,0,11.378836713210614,3,9.97633095994766,0,0,0
755,0,18.281278059613978,0,9.966467040959476,0,11.390168956200183,18,9.976223425515139,0,0,0
756,1,17.88128725917145,0,9.966393891557118,1,11.373408960228696,7,9.975972588418507,0,0,1
757,0,18.281278059613978,0,9.966467517056685,0,11.390168956200183,18,9.976220378220399,0,0,0
758,0,18.94423449185459,0,9.966471049842813,0,11.376125389276174,16,9.976284360218047,0,0,0
759,0,19.19059634247564,0,9.966448160457153,1,11.390168956200183,6,9.97614502265438,0,0,0
760,1,17.471317988848764,0,9.966563836068499,0,11.379919817646538,1,9.976889084144313,0,0,1
761,1,17.471317988848764,0,9.966531067690179,0,11.381542951184585,1,9.976801374198518,0,0,1
762,1,17.88128725917145,1,9.966393891557118,0,11.374496145691516,7,9.97604354933117,0,2,1
763,1,19.031364673912268,0,9.96648659176378,1,11.384244122243079,4,9.976537166222052,0,0,1
764,0,19.19059634247564,0,9.966448189526549,0,11.390168956200183,6,9.976144694168852,0,0,0
765,0,18.62039167379828,0,9.966474785336418,1,11.386940245324311,12,9.976373320197638,0,0,0
766,0,20.055108963112,0,9.966445217731989,1,11.378294855911891,3,9.976262195857633,0,0,0
767,1,19.031364673912268,0,9.96649583591017,0,11.379919817646538,4,9.97663760971383,0,0,1
768,0,20.055108963112,0,9.96645997443092,0,11.389631339260522,17,9.976294039145708,0,0,0
769,0,20.055108963112,0,9.966451901684175,0,11.381002109550925,3,9.976393779079752,0,0,0
770,0,20.055108963112,0,9.96645113376641,0,11.382624026574916,3,9.976399624235457,0,0,0
771,2,16.842816825821775,0,9.966563450690824,0,11.377210530388552,2,9.97657745905156,0,0,2
772,1,17.88128725917145,0,9.966401586710248,1,11.374496145691516,7,9.97603408482773,0,0,1
773,0,19.343907871342576,0,9.966471749169052,0,11.390706372872774,0,9.97641944489174,1,0,0
774,0,18.94423449185459,0,9.966472320531427,0,11.376125389276174,16,9.97630269830279,1,0,0
775,1,17.88128725917145,0,9.966404468252241,0,11.374496145691516,7,9.975996977933807,0,0,1
776,2,17.677726522610563,1,9.966481415483429,0,11.390168956200183,11,9.976272091298243,0,0,2
777,0,20.055108963112,0,9.966451438334879,0,11.379378367071261,3,9.976296228536018,0,0,0
778,1,19.031364673912268,0,9.966510192112747,1,11.379919817646538,4,9.976717837245175,0,0,1
779,1,17.88128725917145,0,9.966400596765482,1,11.375039431346925,7,9.976043119814797,0,0,1
780,1,17.471317988848764,0,9.966563836068499,0,11.382083590141967,1,9.976840957953609,0,0,1
781,2,16.842816825821775,0,9.966538543494549,1,11.376668061857668,2,9.976528505758772,0,0,2
782,1,17.88128725917145,0,9.96640020648403,1,11.374496145691516,7,9.976049257405803,0,0,1
783,2,17.677726522610563,1,9.966482016235346,1,11.38855550398256,11,9.976271225519467,0,2,2
784,2,17.677726522610563,1,9.966481326847356,1,11.390168956200183,11,9.976274625226495,0,0,2
785,2,16.842816825821775,0,9.966563836068499,0,11.378836713210614,2,9.976608681112294,0,0,2
786,0,20.055108963112,0,9.966448518373083,0,11.378836713210614,3,9.97647252163903,0,0,0
787,0,20.055108963112,0,9.966451155574651,0,11.381542951184585,3,9.976322357467959,0,0,0
788,0,20.055108963112,0,9.966452945489731,1,11.381542951184585,3,9.976398417555245,0,0,0
789,0,20.055108963112,0,9.96645214374703,0,11.381542951184585,3,9.976412911814743,0,0,0
790,2,16.842816825821775,0,9.966558116384403,1,11.377210530388552,2,9.97655655737656,0,0,2
791,0,20.055108963112,0,9.96644080286943,1,11.378836713210614,3,9.976415328857742,0,0,0
792,2,16.842816825821775,0,9.966538861494412,0,11.376668061857668,2,9.976528902665777,0,0,2
793,0,18.94423449185459,0,9.966467933942903,0,11.38316426063511,16,9.976291685151978,1,0,0
794,1,17.88128725917145,0,9.966417404939005,0,11.382083590141967,7,9.97597296488715,0,0,1
795,0,20.055108963112,0,9.966451619306637,1,11.381542951184585,3,9.976357284906278,0,0,0
796,1,17.471317988848764,0,9.966563836068499,0,11.381002109550925,1,9.976929254571179,0,0,1
797,0,20.055108963112,0,9.966453045959156,0,11.382624026574916,3,9.976436491306838,0,0,0
798,1,17.471317988848764,1,9.966563836068499,1,11.382083590141967,1,9.97683318680483,0,0,1
799,1,17.88128725917145,0,9.96640226759742,1,11.374496145691516,7,9.975972588418507,1,0,1
800,0,20.055108963112,0,9.966442579801079,0,11.382624026574916,3,9.976354914509065,0,0,0
801,0,20.055108963112,0,9.966449156583918,0,11.382624026574916,3,9.976340325685078,1,0,0
802,0,20.055108963112,0,9.966463610328706,0,11.391780606013166,17,9.976312861057957,0,0,0
803,0,18.94423449185459,0,9.96647022250919,1,11.375582512490507,16,9.976280800109434,0,2,0
804,1,17.88128725917145,0,9.966418549116009,1,11.374496145691516,7,9.97597462213117,0,0,1
805,1,17.88128725917145,0,9.966416670614562,1,11.374496145691516,7,9.975972588418507,0,0,1
806,0,18.281278059613978,0,9.96648096575447,1,11.382083590141967,18,9.976201061210096,0,0,0
807,0,18.27857650155584,0,9.966477555661996,0,11.386401423640777,8,9.976317294767018,1,0,0
808,0,18.70998575359596,0,9.966449592589186,1,11.385323176175872,14,9.976475477388894,0,0,0
809,1,17.471317988848764,0,9.966528770232761,1,11.381542951184585,1,9.97676584625849,0,0,1
810,0,19.343907871342576,0,9.966463838391878,0,11.389631339260522,0,9.976478503266904,0,0,0
811,1,17.471317988848764,0,9.966563836068499,0,11.380461065088973,1,9.976875927992893,0,0,1
812,2,18.257337195723156,0,9.966461360371113,0,11.392854039872873,10,9.976431226604928,0,0,2
813,0,20.055108963112,0,9.96644801288412,0,11.378836713210614,3,9.976456796943356,0,0,0
814,0,19.273083016109847,0,9.966469152606459,0,11.38316426063511,9,9.976340041888866,0,0,0
815,0,18.70998575359596,0,9.966449714708698,1,11.390168956200183,14,9.976493184171764,0,0,0
816,0,19.19059634247564,0,9.966443194274666,1,11.381002109550925,6,9.976175899611384,0,0,0
817,0,18.70998575359596,0,9.966440917280977,1,11.385323176175872,14,9.976485213063604,0,0,0
818,1,17.471317988848764,1,9.966518280452002,1,11.381542951184585,1,9.97672663173027,0,0,1
819,2,18.257337195723156,0,9.966462102735553,1,11.392854039872873,10,9.976440396731736,0,2,2
820,2,16.842816825821775,0,9.966563836068499,0,11.375039431346925,2,9.976703919417684,1,0,2
821,0,20.055108963112,0,9.96645139050496,0,11.380461065088973,3,9.976413740870152,0,0,0
822,1,19.031364673912268,0,9.966509543977567,0,11.380461065088973,4,9.976725980116317,0,0,1
823,2,16.842816825821775,0,9.966560065319356,1,11.377210530388552,2,9.976564989667096,0,0,2
824,1,19.031364673912268,0,9.96651021773197,1,11.389093521904474,4,9.97658983229194,0,0,1
825,2,16.842816825821775,0,9.966563836068499,0,11.391243589427443,2,9.976738537724406,0,0,2
826,1,19.031364673912268,0,9.966509364133694,0,11.380461065088973,4,9.976736798080864,0,0,1
827,0,18.62039167379828,0,9.966474394110936,0,11.386940245324311,12,9.976378444477032,1,0,0
828,0,18.70998575359596,0,9.9664536314044,0,11.38316426063511,14,9.976463114383783,0,0,0
829,0,19.19059634247564,0,9.966447807419582,1,11.389631339260522,6,9.976060640026573,0,0,0
830,0,19.273083016109847,0,9.96646978182089,0,11.38316426063511,9,9.976341806530975,0,0,0
831,0,20.055108963112,0,9.966452285256327,0,11.381542951184585,3,9.976335407491723,0,0,0
832,0,20.055108963112,0,9.966450897246448,0,11.381542951184585,3,9.976416001814158,0,0,0
833,1,17.471317988848764,0,9.966563836068499,1,11.381002109550925,1,9.976929254571179,0,2,1
834,0,20.055108963112,0,9.966455410109326,0,11.380461065088973,3,9.976372567432561,0,0,0
835,0,18.814792101059343,0,9.966457406428082,1,11.38855550398256,5,9.976436019330514,0,0,0
836,1,19.031364673912268,0,9.96650251123843,0,11.382624026574916,4,9.976478543344871,0,1,1
837,1,17.88128725917145,0,9.96642686872049,0,11.381002109550925,7,9.976137646572814,0,0,1
838,1,19.031364673912268,0,9.966510337001909,1,11.380461065088973,4,9.97672907271782,0,0,1
839,0,18.27857650155584,0,9.966477267376414,0,11.386401423640777,8,9.976315463460693,0,0,0
840,1,17.88128725917145,0,9.96641563171052,1,11.374496145691516,7,9.975972588418507,0,0,1
841,1,17.88128725917145,0,9.966405310690915,0,11.381002109550925,7,9.976008166516335,0,0,1
842,1,17.88128725917145,0,9.966403844435112,1,11.374496145691516,7,9.976015995335352,0,0,1
843,2,17.677726522610563,1,9.966482003629089,0,11.38855550398256,11,9.976270829684212,0,0,2
844,1,17.88128725917145,0,9.966415610224644,1,11.384783750093353,7,9.975972588418507,0,0,1
845,1,17.471317988848764,0,9.966520487568584,1,11.381002109550925,1,9.976772269522813,0,0,1
846,0,19.19059634247564,0,9.966449076676335,1,11.390168956200183,6,9.976144586204276,0,0,0
847,0,18.814792101059343,0,9.966451543872894,0,11.390168956200183,5,9.97641800181915,1,0,0
848,1,17.88128725917145,1,9.966393891557118,0,11.374496145691516,7,9.976042332972419,0,2,1
849,2,17.677726522610563,1,9.966481977430206,0,11.389631339260522,11,9.976266617825212,1,0,2
850,0,18.62039167379828,0,9.966472677908936,1,11.386940245324311,12,9.97637213382229,0,0,0
851,0,18.27857650155584,0,9.96647761852108,0,11.386940245324311,8,9.976317894016962,1,0,0
852,1,17.471317988848764,0,9.966519173094895,0,11.381542951184585,1,9.97672189041266,0,0,1
853,0,20.055108963112,0,9.966452502758926,0,11.377210530388552,3,9.976335319747676,0,0,0
854,1,19.031364673912268,0,9.966485943441358,0,11.384244122243079,4,9.976521615222293,0,0,1
855,1,19.031364673912268,0,9.966486307849314,1,11.382624026574916,4,9.976543718351802,1,0,1
856,0,19.273083016109847,0,9.966469459277825,0,11.38316426063511,9,9.976340118311052,0,0,0
857,0,18.94423449185459,0,9.966472383926881,0,11.376125389276174,16,9.976302331860385,0,2,0
858,1,17.471317988848764,0,9.966563836068499,1,11.379919817646538,1,9.976902660557005,0,2,1
859,1,17.471317988848764,0,9.966524857693242,0,11.381542951184585,1,9.976772750119355,0,2,1
860,0,19.19059634247564,0,9.966449160539625,0,11.390168956200183,6,9.97614630773018,0,0,0
861,0,18.814792101059343,0,9.966457167277643,0,11.390168956200183,5,9.976422575268236,0,0,0
862,2,16.842816825821775,0,9.966562344062424,0,11.378294855911891,2,9.976573691788431,0,0,2
863,0,18.814792101059343,0,9.96645449527889,0,11.384783750093353,5,9.976429150955752,2,0,0
864,1,17.88128725917145,0,9.966393891557118,1,11.373952655370193,7,9.975972588418507,0,0,1
865,1,17.88128725917145,0,9.96639902790782,0,11.375039431346925,7,9.976059263312967,0,0,1
866,0,18.70998575359596,0,9.966454786313236,1,11.389631339260522,14,9.976446445398622,0,0,0
867,0,20.055108963112,0,9.96644921757655,0,11.382624026574916,3,9.97643302984704,0,0,0
